Mode,Date,Time,RTT,CPU,RAM,Latency,LossRate,Throughput,SuccessRate
DDoS,2025-05-13,16:34:38,66.12747468178956,36.92606456674321,85.12537386352501,3.5484648172444615,100.0,3.9199148700543405,2.8129100953276907
DDoS,2025-05-13,15:11:29,85.10839487668122,51.26143063505455,89.56280173427302,12.033829336019988,95.83564553103274,2.333501954023932,2.114888741693508
DDoS,2025-05-13,18:41:33,128.11421840138547,53.263834624240616,60.931682239551705,31.103002148626192,91.57325850574377,1.9562354011050005,0.0
Normal,2025-05-13,14:49:37,15.960478444267471,32.05603565775239,85.71842718689116,61.30184772870562,5.710828688174393,6.838979953085721,100.0
Normal,2025-05-13,15:12:11,23.661335445975713,90.7223779299986,90.97254853688412,51.54290752813192,14.002129468183512,1.752717385426016,95.51200626523723
Normal,2025-05-13,15:32:58,38.95972078114089,58.6681919260597,79.08911753127033,44.11265522362239,0.0,11.395891935219476,100.0
DDoS,2025-05-13,14:43:19,96.90326690478022,38.053397499250565,85.33578743493344,14.846857199832456,96.75676969751183,10.225641328357876,10.890724210883318
Normal,2025-05-13,14:37:35,41.12379524587021,85.06243682347755,87.60765236654208,8.450625225488716,0.0,12.124224387303403,95.72896778279562
DDoS,2025-05-13,15:13:21,33.98352969800402,81.04600475308216,93.84427703753974,14.526257799461895,100.0,4.9565270573710345,1.367873354976448
Normal,2025-05-13,15:07:23,33.389498486987215,40.60665977867092,85.08718442800746,12.429093543510298,2.858369955817518,0.7931081442276433,98.84556272539089
DDoS,2025-05-13,15:37:18,47.33462951230242,39.94238132149354,82.99898593812811,39.0905396043119,96.91911475765275,0.0020057472575365,0.0
Normal,2025-05-13,15:48:15,0.1727595329284668,32.2826188022631,79.62317705663965,14.239995104798133,0.0,4.381951357048344,100.0
Normal,2025-05-13,14:38:43,17.564666895932092,42.759609776257605,87.5204568111886,0.0863797664642334,8.085233735757605,11.620608538248378,94.86294030022044
Normal,2025-05-13,15:40:00,0.1727595329284668,59.139922779829924,82.42379742621667,38.80411663166071,0.0,19.263907443936155,100.0
DDoS,2025-05-13,15:33:57,0.1727595329284668,54.65074088475631,82.19085870973058,14.403786131389204,100.0,0.0020057472575365,8.393978636456499
Normal,2025-05-13,14:49:30,102.02674155469074,54.1245790163375,85.66060080011015,23.239947211345463,0.0,0.0020057472575365,100.0
Normal,2025-05-13,15:03:53,17.389816504777464,48.084053822828906,86.85395892984626,1.7961379157176367,9.702014057781952,9.486643799405844,100.0
Normal,2025-05-13,15:36:56,57.80144140894113,40.68157972306801,81.82663489001013,18.36759628899343,0.0,0.0020057472575365,99.02478832281032
DDoS,2025-05-13,15:42:46,64.57133096288638,92.02815928438824,86.99684871304939,0.4960243705567997,94.45065729713203,0.0020057472575365,2.7918606475115864
Normal,2025-05-13,15:31:39,0.1727595329284668,33.76931765130787,79.04024326510422,42.142537469531625,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,14:36:24,0.1727595329284668,92.5412953806207,84.76368315631932,29.495799467811572,97.42871479065329,0.4072386701799244,0.0
Normal,2025-05-13,18:40:52,69.99235001366348,38.95245374774449,75.88557971397859,45.55966058530043,0.2664106388017173,0.0020057472575365,100.0
Normal,2025-05-13,15:38:10,2.220901406617248,48.20802200173217,82.09090047893496,14.644889888735772,0.0,0.0020057472575365,100.0
Normal,2025-05-13,15:08:37,0.1727595329284668,33.279467641580034,87.28913950867417,0.0863797664642334,98.43371326027511,3.750194451278553,9.710102617064203
DDoS,2025-05-13,14:47:25,0.1727595329284668,45.36271871499112,85.41900748003967,0.0863797664642334,94.90996824646456,4.290208642018233,0.0
DDoS,2025-05-13,14:31:16,2.973192329042256,45.133448442789565,80.4159041812644,51.86877161904799,100.0,1.8965940308348208,0.0
Normal,2025-05-13,15:02:42,59.6905086201495,63.94034755043271,85.48910339217247,63.48160170547196,12.276981699415495,1.3804078266774291,94.6908942804496
DDoS,2025-05-13,14:29:25,0.1727595329284668,57.83465897964023,79.49323051281053,0.0863797664642334,100.0,8.833390636446367,0.0
DDoS,2025-05-13,14:46:39,32.047274826077796,30.248748270746045,83.9313166515675,0.0863797664642334,92.1701473999376,1.9291885298122928,0.0
Normal,2025-05-13,14:31:48,0.1727595329284668,74.27705829163325,80.44154274510315,0.0863797664642334,0.0,24.194816746821214,100.0
Normal,2025-05-13,14:53:45,74.14651172690286,95.26454638865013,90.39397292887452,32.37019947063508,0.9745666891549779,11.446958908279562,99.9277828988884
DDoS,2025-05-13,15:29:21,6.55858866294065,44.57155581451602,87.7312995711797,62.16215185702231,4.97867915681845,5.497290653922607,100.0
Normal,2025-05-13,15:07:08,0.1727595329284668,99.5455514870674,82.98888701876527,86.26468307405379,7.895284517850916,11.646149727837567,98.89678140894003
Normal,2025-05-13,15:51:28,33.63605597890506,62.16251169027589,65.7949474109308,30.95894690839591,0.0,0.0020057472575365,100.0
Normal,2025-05-13,14:33:50,77.62108415878178,72.06754776901971,82.5061222228793,21.64237013712112,4.62855173786097,7.323405335746778,96.69407179395577
Normal,2025-05-13,14:56:08,0.1727595329284668,42.800314544835366,83.07263832178377,0.0863797664642334,0.0,6.987635492317349,100.0
DDoS,2025-05-13,14:55:45,20.487353196886634,57.3819011429027,83.70603828052768,0.0863797664642334,97.9416415195486,0.0020057472575365,0.0
DDoS,2025-05-13,14:32:43,53.617460180296746,71.98965417833384,78.89079591180187,18.350242085496472,91.57046678173087,8.884924600335832,0.0
Normal,2025-05-13,14:30:04,2.0743108859130768,100.0,78.61541455269086,4.455347166940275,0.8208879004577839,157.59964475117917,99.53210815073427
DDoS,2025-05-13,15:07:30,76.74896604822061,43.36785980608969,85.07398369405585,8.715423950275905,92.26494074800982,8.995820262094604,3.440517177535537
Normal,2025-05-13,15:53:26,78.49991023970807,64.87947475458552,71.59977250769698,27.172348483334645,12.068504667064094,0.5916366006631353,91.50946213189819
DDoS,2025-05-13,14:55:58,161.61225724914001,37.00986846430786,84.75203113293105,52.89152616350772,100.0,0.750121737307564,0.0
DDoS,2025-05-13,14:35:23,0.1727595329284668,29.64105980212966,82.52375137107569,25.439946999140552,89.39645156223212,6.881240703260676,0.0
Normal,2025-05-13,14:57:29,0.1727595329284668,58.52095564934222,84.35997971460664,14.649673305408335,0.0,7.827927169853334,100.0
DDoS,2025-05-13,14:58:46,44.16380680884076,69.73025148419445,84.43999821128133,27.3358559668696,100.0,4.852282448765871,0.0
DDoS,2025-05-13,15:12:17,10.519408382604617,55.15532544773834,90.20157539795679,4.30506458814302,95.30857054899683,0.0020057472575365,1.757324078259957
DDoS,2025-05-13,14:29:52,0.43190050708470434,56.95259778655579,79.69807277597864,24.124001373447598,96.6342788296553,29.78240970299703,10.528016155020753
Normal,2025-05-13,15:43:27,6.814763545482899,95.9862955337528,88.24442212138149,0.0863797664642334,0.0,15.706714270495585,98.91635688825015
DDoS,2025-05-13,15:12:02,0.1727595329284668,36.50896303707087,89.14547227067,11.199232460470537,13.123307540159196,17.825535379173804,100.0
Normal,2025-05-13,15:34:36,50.04307686237797,54.37907291770587,80.33624962347803,16.488071790967464,0.0,5.271866782045669,100.0
DDoS,2025-05-13,16:36:53,89.43401713305872,66.79012121913324,84.63137010214659,57.11442555437968,91.06338165680353,9.376754688264741,0.0
Normal,2025-05-13,18:39:50,127.26299606489593,90.0008598022868,83.8822572460046,60.86592525038628,0.0,6.01927237343633,100.0
Normal,2025-05-13,16:31:25,0.1727595329284668,47.137156538137525,84.32461515086882,0.0863797664642334,0.0,3.4578768642448257,93.86827505739478
Normal,2025-05-13,16:30:13,26.752481492204964,40.54217362677912,83.61265677582118,7.106326637185408,0.0,0.0020057472575365,91.36940928780388
Normal,2025-05-13,16:27:08,60.31606329900993,35.002928861821324,81.96733981226988,41.746500459354586,0.5950832813875533,0.0020057472575365,98.31296834541052
DDoS,2025-05-13,14:38:38,10.659241917370206,64.63938590881709,87.25564302850799,17.751569991966793,100.0,12.013246900034256,0.0
Normal,2025-05-13,14:39:16,1.7388614374704368,46.971770984751025,87.57577333850391,33.66202466953763,0.0,4.906852732392146,100.0
Normal,2025-05-13,14:38:49,0.1727595329284668,98.22762034485447,87.96275874770402,0.0863797664642334,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,14:31:56,0.1727595329284668,85.94204329561045,81.01899417124156,0.0863797664642334,100.0,0.0020057472575365,9.144382598585388
Normal,2025-05-13,18:00:28,4960.385441206993,100.0,81.3810209808695,2491.6349726118747,0.0,4.365987866607221,100.0
Normal,2025-05-13,15:21:00,93.40480135381203,56.55447883627038,89.57641398068996,32.001116212296814,0.267369294009242,0.0020057472575365,96.79244860923919
Normal,2025-05-13,15:07:23,53.083777121361386,42.72181528812558,84.36804155629792,0.0863797664642334,1.7484420666999372,2.6622209994672246,100.0
DDoS,2025-05-13,16:30:06,23.60269649197773,39.71634670892003,84.41805101905989,67.93931413260071,100.0,0.0020057472575365,0.0
Normal,2025-05-13,14:30:58,0.1727595329284668,72.96242815456353,81.11560474609196,0.0863797664642334,10.603680468172087,72.06829397721462,99.28804696411251
Normal,2025-05-13,18:33:55,111.05332428124295,81.80368029761766,83.43784323293085,36.50297995779494,0.0,2.1752369433824734,100.0
DDoS,2025-05-13,14:34:32,17.086049274182237,82.35578606947587,81.1200424980651,0.0863797664642334,99.0390614090789,6.298070203785712,0.0
DDoS,2025-05-13,15:18:43,15.225235770575956,46.39742520275038,86.39438786905644,72.3695124321653,100.0,3.3286857052146095,0.0
DDoS,2025-05-13,14:29:37,34.10126788354518,65.77211585297923,79.82147444262736,0.0863797664642334,1.6259246833256502,351.5829440792415,100.0
Normal,2025-05-13,14:30:23,0.1727595329284668,95.64278073353952,78.42689295070275,0.0863797664642334,0.0,66.04027793778381,100.0
DDoS,2025-05-13,15:52:57,36.50102206766068,64.136794055479,65.95734623982484,21.712674011857832,100.0,0.0020057472575365,2.240084731665845
DDoS,2025-05-13,14:42:36,40.74454450052936,49.07806044040339,85.06895448815949,34.51658814813781,85.33273344573367,1.4075311154963261,0.0
Normal,2025-05-13,15:00:28,46.77715240471162,78.40394185407106,86.83556580583164,7.626777009055715,0.0,11.625393948048272,94.09780329323293
Normal,2025-05-13,15:38:31,23.2177483697918,44.27594639367522,84.95048889163748,20.792922034248708,0.0,3.7341364802662254,95.31550958306433
DDoS,2025-05-13,14:47:16,53.954008604113575,99.35384658763584,84.1612723690756,0.0863797664642334,0.0,2.294896777017766,100.0
Normal,2025-05-13,15:46:05,0.1727595329284668,68.23951879267544,88.78117405507226,0.0863797664642334,0.0,6.05382348815961,92.90314434318202
Normal,2025-05-13,15:53:26,37.78728687756275,64.60441449480963,71.73794737419672,55.3711382664382,1.9378147925603058,11.846544942630398,93.4422456144272
Normal,2025-05-13,14:40:16,138.91605182392388,49.490953814340685,87.02431620737852,0.0863797664642334,0.0,4.688920698674754,98.58515987696416
DDoS,2025-05-13,14:40:41,7.571987787604736,41.55030678381622,88.63776899102588,40.57032816421121,100.0,0.0020057472575365,0.0
Normal,2025-05-13,15:05:55,0.1727595329284668,87.80166109303461,82.37569489680955,61.409834664976486,4.243159661125708,0.074933629261837,96.83267136607844
Normal,2025-05-13,14:58:57,57.471341054801684,71.86155148526097,85.69267699072822,0.0863797664642334,8.976566280703517,0.0020057472575365,100.0
DDoS,2025-05-13,14:55:53,0.1727595329284668,35.77251598425958,82.87747497773164,48.271021209581384,97.99641471013153,8.311037994114486,6.2000212825117424
Normal,2025-05-13,16:22:50,1679.9013478643894,44.52546075485991,78.39090867737796,853.6090917096233,0.0,0.0020057472575365,98.7230386444724
DDoS,2025-05-13,15:35:38,0.1727595329284668,52.25456003632657,80.57050195291957,0.0863797664642334,95.12763471980536,0.0020057472575365,0.0
DDoS,2025-05-13,14:51:06,1.4307620014554665,49.12840748657256,86.69242128678489,33.52835191371021,90.48867328529032,0.0020057472575365,10.363130342441393
Normal,2025-05-13,15:07:31,22.783105710196125,33.52104779265708,85.93860874010853,0.0863797664642334,0.7531530435631185,17.466627165639174,100.0
DDoS,2025-05-13,14:41:42,32.34672968321483,30.377467677146743,85.56988091923868,0.0863797664642334,94.03559289769626,1.3612656191154429,0.0
Normal,2025-05-13,14:32:26,3.739301627156686,67.21908495148489,80.47568030382355,0.0863797664642334,0.0,10.572897377955723,100.0
DDoS,2025-05-13,14:41:15,69.76594704960107,43.01319320680965,86.22320046785552,8.563428319901364,100.0,0.0020057472575365,0.0
Normal,2025-05-13,14:40:08,0.1727595329284668,34.62196870052688,87.93109415019448,50.075050535062424,0.0,10.003623946299612,100.0
Normal,2025-05-13,14:34:18,90.672841684143,65.51658598134412,81.65950271700076,0.0863797664642334,100.0,13.319468316900235,0.0
Normal,2025-05-13,15:29:18,75.682633497497,35.77592020194475,88.21664840138288,53.281576444048184,0.0,1.460341626968524,98.37761700000843
Normal,2025-05-13,14:34:09,1.6107590189780594,98.93000743568703,83.12635622554814,0.0863797664642334,1.4986794349063706,27.242302006551053,92.06393341725446
DDoS,2025-05-13,15:06:45,43.20514912990912,35.515055190779734,83.10438628471846,28.86629662758407,100.0,0.0020057472575365,1.8438768161196248
Normal,2025-05-13,14:30:35,0.1727595329284668,96.78935492064772,79.38441650447814,0.0863797664642334,9.447096560254819,78.48578000276193,94.8502814268246
DDoS,2025-05-13,16:34:45,68.43369392063197,51.62728360422746,85.33929411503301,69.80096691964057,100.0,0.0020057472575365,4.727891540345158
Normal,2025-05-13,14:48:33,90.09138176342441,36.57031454123993,86.61010372283458,5.10708814974384,98.69689707367388,0.0020057472575365,0.0
DDoS,2025-05-13,14:36:43,56.77218704098425,84.26906538480335,84.3979495626645,0.7483144714609589,95.19793410552433,0.0956255916277301,3.1616128688889478
Normal,2025-05-13,14:38:00,104.00488015586167,57.68987993103816,86.85528402431866,15.891333915492488,0.0,8.685209749720832,97.30682722014242
DDoS,2025-05-13,14:45:03,37.30688232612193,39.62608502428935,84.02605049148238,0.0863797664642334,100.0,0.0020057472575365,0.05126078290140392
Normal,2025-05-13,14:31:05,0.90925149129151,82.09246586713775,80.48133129505604,9.589300483064456,1.0415821471852007,70.72171901582534,100.0
DDoS,2025-05-13,14:34:49,6.754115872990912,41.052375383911475,81.82516072812028,38.07714996395433,1.613206155194443,3.481434060345447,99.56662070151373
Normal,2025-05-13,14:47:52,0.1727595329284668,49.033426782059564,85.61283222338618,11.964689562551806,3.9451189690892656,0.0020057472575365,100.0
DDoS,2025-05-13,14:34:35,16.391572276624423,63.07543793085381,81.69358757621733,0.0863797664642334,100.0,6.986532115560915,0.46097679452756507
DDoS,2025-05-13,15:06:59,28.64301793778432,78.80285936028126,83.44885034215955,0.0863797664642334,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:35:20,113.18741527877579,62.03092062859412,82.89314469068587,0.0863797664642334,100.0,0.0020057472575365,0.1934950075800551
DDoS,2025-05-13,14:29:43,26.146968736935605,35.59348284138461,79.46319488960957,13.072337643400441,100.0,26.174812897241225,10.12921688580758
DDoS,2025-05-13,16:23:04,1635.1745121118522,39.1116592861953,82.18756126230826,842.0473809819391,97.39881098959201,0.3364857297486759,0.0
DDoS,2025-05-13,14:43:41,67.79468559391722,32.92973915662527,84.91522458124892,0.0863797664642334,86.54364487255717,14.770026312714146,0.0
Normal,2025-05-13,14:33:58,0.1727595329284668,92.43793790318527,85.0282023278247,0.0863797664642334,0.0,35.32678425251473,99.05521949176548
Normal,2025-05-13,14:32:53,0.1727595329284668,48.01508326127137,79.7083552932088,11.410913979035172,1.2616506111255592,4.1827964484173545,100.0
DDoS,2025-05-13,15:21:34,103.25962730015658,50.307630187265715,89.53320596617016,58.490426292327086,92.9523044264033,0.0020057472575365,4.487527635405617
DDoS,2025-05-13,14:50:24,70.00417041828415,33.79374522799573,86.09848225723343,19.93007383191083,100.0,0.0020057472575365,0.0
Normal,2025-05-13,15:50:32,31.869635484020215,92.19146828887546,81.3400709439751,21.905247307881876,98.68838725342468,0.0020057472575365,0.0
Normal,2025-05-13,15:06:18,4.77469283976105,60.936561955034115,80.8519122261803,0.0863797664642334,0.0,8.867517171444408,100.0
Normal,2025-05-13,14:41:11,0.1727595329284668,42.714442880889635,86.27559719985322,0.0863797664642334,0.0,4.458978902905927,100.0
DDoS,2025-05-13,14:29:15,171.4552928345764,59.46965366723705,78.22088958443818,17.77781231822665,100.0,48.38029274411519,0.0
Normal,2025-05-13,14:29:15,0.1727595329284668,95.05781680961827,79.38714188306335,0.0863797664642334,2.0810668292177184,328.5761908174391,83.09825839628976
DDoS,2025-05-13,15:43:04,57.87635332381922,58.99226791029011,88.27710811721475,42.444936886388774,4.078403267368072,15.530698739197941,91.41375089010882
DDoS,2025-05-13,14:29:06,0.1727595329284668,78.82623222234484,78.52735775140263,0.0863797664642334,97.64599049358839,14.035799005316724,5.330729780023072
DDoS,2025-05-13,15:47:23,18.791578346622575,75.07560927842184,86.613909729298,54.571710591667575,89.86043617245733,3.2366321130582016,0.0
Normal,2025-05-13,15:52:42,64.17239553231964,53.43912153492005,64.62624162360056,67.69487405121328,1.5014199419226741,0.0020057472575365,89.10538603632365
Normal,2025-05-13,15:28:22,50.84240528127492,27.804564084485197,87.12877182567314,35.98365952965676,2.917331808401625,0.0020057472575365,96.20558048143764
DDoS,2025-05-13,15:47:48,39.65789302002564,67.28651103060729,83.90772996603012,35.810727480328275,0.0,0.5414304826267138,96.23165038042282
DDoS,2025-05-13,14:53:30,103.87201368187357,85.73723364202692,91.35431991575753,34.09170074181037,94.05948945010873,7.1748394680002,0.0
